0.00966667	0.00285386	-0.0447478
0.00983333	0.00415155	-0.0444739
0.01	0.00607214	-0.0441086
0.0101667	0.00806633	-0.0435058
0.0103333	0.00971461	-0.0425662
0.0105	0.0107696	-0.0413757
0.0106667	0.011292	-0.0401261
0.0108333	0.0116147	-0.0390431
0.011	0.0116303	-0.0383257
0.0111667	0.0111288	-0.037839
0.0113333	0.0104955	-0.0372267
0.0115	0.010043	-0.0362032
0.0116667	0.00963241	-0.0346243
0.0118333	0.00896919	-0.0327057
0.012	0.00776207	-0.0309931
0.0121667	0.00589248	-0.0295931
0.0123333	0.00347856	-0.0280892
0.0125	0.000909483	-0.0266824
0.0126667	-0.00140564	-0.025978
0.0128333	-0.00333515	-0.0258664
0.013	-0.00470914	-0.0258498
0.0131667	-0.0052549	-0.0257606
0.0133333	-0.00515212	-0.0258097
0.0135	-0.00485007	-0.026011
0.0136667	-0.00434029	-0.025926
0.0138333	-0.00357891	-0.0254804
0.014	-0.00309118	-0.0249864
0.0141667	-0.00329005	-0.0244826
0.0143333	-0.00399906	-0.0239947
0.0145	-0.00484958	-0.0236236
0.0146667	-0.00567348	-0.023259
0.0148333	-0.00681864	-0.0227074
0.015	-0.00854361	-0.0219208
0.0151667	-0.0101648	-0.020875
0.0153333	-0.0110253	-0.0195939
0.0155	-0.0113105	-0.0184853
0.0156667	-0.0113141	-0.0178706
0.0158333	-0.0110204	-0.0175792
0.016	-0.0103574	-0.0174082
0.0161667	-0.00954151	-0.0173771
0.0163333	-0.00896883	-0.0176283
0.0165	-0.00885557	-0.0181996
0.0166667	-0.00926667	-0.0190285
0.0168333	-0.0101404	-0.0201581
0.017	-0.0114244	-0.0214329
0.0171667	-0.0131565	-0.0225021
0.0173333	-0.0151349	-0.0234701
0.0175	-0.0170326	-0.0245344
0.0176667	-0.018579	-0.0254157
0.0178333	-0.0194879	-0.025833
0.018	-0.019774	-0.025766
0.0181667	-0.0197418	-0.025216
0.0183333	-0.0196001	-0.0242841
0.0185	-0.0195465	-0.0233537
0.0186667	-0.0198787	-0.022689
0.0188333	-0.020597	-0.0222419
0.019	-0.0213214	-0.02205
0.0191667	-0.0218383	-0.0219575
0.0193333	-0.0223215	-0.021452
0.0195	-0.022965	-0.0205077
0.0196667	-0.023635	-0.0193947
0.0198333	-0.0240783	-0.0180545
0.02	-0.0243772	-0.0165598
0.0201667	-0.0248171	-0.0151351
0.0203333	-0.0255632	-0.0139801
0.0205	-0.0267461	-0.0134157
0.0206667	-0.0283042	-0.0136614
0.0208333	-0.0298366	-0.0145541
0.021	-0.0310334	-0.0156735
0.0211667	-0.0318821	-0.0166828
0.0213333	-0.0323658	-0.0171913
0.0215	-0.0323743	-0.0167553
0.0216667	-0.0319977	-0.0154362
0.0218333	-0.0316066	-0.0136628
0.022	-0.0314522	-0.0117957
0.0221667	-0.0314252	-0.0102146
0.0223333	-0.0315188	-0.00923197
0.0225	-0.0321174	-0.00888982
0.0226667	-0.0334699	-0.00901042
0.0228333	-0.0353074	-0.00925262
0.023	-0.0371981	-0.0093511
0.0231667	-0.0390139	-0.00939239
0.0233333	-0.040832	-0.00944272
0.0235	-0.0425728	-0.00935385
0.0236667	-0.0439221	-0.00918284
0.0238333	-0.0446912	-0.00898516
0.024	-0.0450326	-0.00864528
0.0241667	-0.0449558	-0.00830894
0.0243333	-0.0442983	-0.00811219
0.0245	-0.0431986	-0.00784917
0.0246667	-0.0420079	-0.00743608
0.0248333	-0.0411058	-0.00704572
0.025	-0.0408043	-0.00664002
0.0251667	-0.0411514	-0.00610998
0.0253333	-0.0419478	-0.00562245
0.0255	-0.0428518	-0.00509103
0.0256667	-0.0435746	-0.00417578
0.0258333	-0.0440495	-0.00289791
0.026	-0.0441741	-0.00145336
0.0261667	-0.0439108	-2.41036E-005
0.0263333	-0.0435364	0.00113345
0.0265	-0.0431758	0.00190732
0.0266667	-0.0428471	0.00225039
0.0268333	-0.0428532	0.00208125
0.027	-0.0433064	0.00172592
0.0271667	-0.0438629	0.00159842
0.0273333	-0.0442081	0.00152308
0.0275	-0.0443654	0.00132177
0.0276667	-0.0445612	0.00127035
0.0278333	-0.0451277	0.00155209
0.028	-0.0464194	0.00200033
0.0281667	-0.0484587	0.00230483
0.0283333	-0.0508504	0.00218626
0.0285	-0.0531043	0.00155461
0.0286667	-0.0548926	0.000522081
0.0288333	-0.0561039	-0.000758132
0.029	-0.0568294	-0.00200854
0.0291667	-0.0573874	-0.00276554
0.0293333	-0.0580873	-0.00266725
0.0295	-0.0588527	-0.00180159
0.0296667	-0.0594882	-0.000709464
0.0298333	-0.0601426	0.000158232
0.03	-0.0610017	0.000781655
0.0301667	-0.0620333	0.00129027
0.0303333	-0.0632644	0.00175796
0.0305	-0.06469	0.00248665
0.0306667	-0.0660461	0.00397996
0.0308333	-0.0669361	0.00622979
0.031	-0.0669715	0.00861244
0.0311667	-0.0660945	0.0104721
0.0313333	-0.0648805	0.0115344
0.0315	-0.063885	0.0119817
0.0316667	-0.0629563	0.0121334
0.0318333	-0.0618264	0.0123101
0.032	-0.060548	0.0126665
0.0321667	-0.0592585	0.0129255
0.0323333	-0.0581514	0.0127214
0.0325	-0.0573789	0.0120159
0.0326667	-0.0570546	0.0110334
0.0328333	-0.0572522	0.00996437
0.033	-0.0578912	0.00890123
0.0331667	-0.0587436	0.00798243
0.0333333	-0.0593946	0.00732807
0.0335	-0.0596681	0.00707359
0.0336667	-0.0598981	0.00737179
0.0338333	-0.0601309	0.00811081
0.034	-0.0598931	0.00907927
0.0341667	-0.0591276	0.0101722
0.0343333	-0.058416	0.0110979
0.0345	-0.0581394	0.011462
0.0346667	-0.0581824	0.0113201
0.0348333	-0.0583779	0.0109572
0.035	-0.0586676	0.0103959
0.0351667	-0.0591724	0.0097033
0.0353333	-0.060136	0.00898224
0.0355	-0.0617271	0.00804955
0.0356667	-0.0640219	0.00680477
0.0358333	-0.0668594	0.0055763
0.036	-0.0699334	0.00472663
0.0361667	-0.0729122	0.00424331
0.0363333	-0.0754128	0.0038499
0.0365	-0.0773508	0.003368
0.0366667	-0.0788336	0.00303968
0.0368333	-0.0797276	0.00334492
0.037	-0.0791916	0.00447934
0.0371667	-0.0750359	0.00637922
0.0373333	-0.0649763	0.00914445
0.0375	-0.0488008	0.012886
0.0376667	-0.0285069	0.017327
0.0378333	-0.00714101	0.0218659
0.038	0.0127304	0.0257844
0.0381667	0.0298447	0.0285672
0.0383333	0.0436874	0.0303369
0.0385	0.0541729	0.0316212
0.0386667	0.0616325	0.0324726
0.0388333	0.0664603	0.0324264
0.039	0.0690409	0.0313793
0.0391667	0.0697892	0.0297437
0.0393333	0.069143	0.0276722
0.0395	0.0675502	0.0247643
0.0396667	0.0653189	0.0209653
0.0398333	0.0629004	0.0171696
0.04	0.0610647	0.0143061
0.0401667	0.0601363	0.0124482
0.0403333	0.0596315	0.0112618
0.0405	0.0592061	0.0105831
0.0406667	0.0589208	0.010125
0.0408333	0.0586197	0.00934273
0.041	0.0585593	0.00803537
0.0411667	0.0595591	0.00661888
0.0413333	0.061704	0.00539328
0.0415	0.0642086	0.00414953
0.0416667	0.0663751	0.00292663
0.0418333	0.067979	0.00212792
0.042	0.0688849	0.00206377
0.0421667	0.0689273	0.00283132
0.0423333	0.068204	0.00388672
0.0425	0.066772	0.00449036
0.0426667	0.0645409	0.00464547
0.0428333	0.0617744	0.00456175
0.043	0.0591501	0.00411097
0.0431667	0.0572386	0.00328939
0.0433333	0.0559807	0.00249827
0.0435	0.0549794	0.00203537
0.0436667	0.054076	0.00136051
0.0438333	0.0532528	-0.000211219
0.044	0.0525104	-0.00217669
0.0441667	0.0520081	-0.00348294
0.0443333	0.0518412	-0.00396118
0.0445	0.0519395	-0.00418257
0.0446667	0.0524146	-0.00449112
0.0448333	0.053283	-0.00472046
0.045	0.0540888	-0.00477026
0.0451667	0.054563	-0.00484188
0.0453333	0.0550438	-0.00492175
0.0455	0.0557905	-0.00488403
0.0456667	0.0565681	-0.00479233
0.0458333	0.0571621	-0.00456919
0.046	0.057609	-0.00408968
0.0461667	0.0578092	-0.00351492
0.0463333	0.0576513	-0.00313977
0.0465	0.0573868	-0.00324758
0.0466667	0.0572405	-0.00395677
0.0468333	0.0571022	-0.0051111
0.047	0.0569494	-0.00646431
0.0471667	0.056959	-0.0075912
0.0473333	0.0570659	-0.00806568
0.0475	0.0570059	-0.00797944
0.0476667	0.0569111	-0.00754668
0.0478333	0.0571877	-0.00677936
0.048	0.0578151	-0.00584073
0.0481667	0.0582494	-0.00495959
0.0483333	0.0579427	-0.00413705
0.0485	0.0568729	-0.00346109
0.0486667	0.0554425	-0.00341759
0.0488333	0.0539202	-0.00405899
0.049	0.0522898	-0.00488584
0.0491667	0.050531	-0.00594907
0.0493333	0.0486473	-0.00736653
0.0495	0.0466202	-0.00865214
0.0496667	0.0446641	-0.00951703
0.0498333	0.0430148	-0.0100059
0.05	0.0415599	-0.010012
0.0501667	0.0404386	-0.00951197
0.0503333	0.0402401	-0.0088562
0.0505	0.0409805	-0.00852097
0.0506667	0.0420918	-0.00874305
0.0508333	0.0432292	-0.00939663
0.051	0.044151	-0.010109
0.0511667	0.0447134	-0.0106179
0.0513333	0.0450062	-0.0111025
0.0515	0.0450659	-0.0118514
0.0516667	0.0449222	-0.0127954
0.0518333	0.044678	-0.0138745
0.052	0.0445116	-0.0152538
0.0521667	0.0444881	-0.0166965
0.0523333	0.0442394	-0.0176901
0.0525	0.0434005	-0.0181687
0.0526667	0.0419502	-0.0184074
0.0528333	0.039973	-0.0186507
0.053	0.037639	-0.0188163
0.0531667	0.0351718	-0.018704
0.0533333	0.0327866	-0.0185637
0.0535	0.0308602	-0.0186372
0.0536667	0.0299282	-0.01875
0.0538333	0.0301562	-0.018781
0.054	0.030926	-0.0187079
0.0541667	0.0315278	-0.0183839
0.0543333	0.0320532	-0.0177535
0.0545	0.0327939	-0.0170079
0.0546667	0.0334292	-0.0165056
0.0548333	0.0337315	-0.0166288
0.055	0.0340042	-0.0172781
0.0551667	0.0344261	-0.0179245
0.0553333	0.035014	-0.0184803
0.0555	0.0358817	-0.0192277
